dim_AD_UNIT,dim_APP,dim_COUNTRY,dim_DATE,dim_PLATFORM,met_AD_REQUESTS,met_CLICKS,met_ESTIMATED_EARNINGS,met_IMPRESSIONS,met_MATCHED_REQUESTS
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,DE,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,DO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,DO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,DO,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,DO,20260427,iOS,1,0,325,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FR,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FR,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FR,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,FR,20260427,iOS,4,0,2232,4,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260427,iOS,7,0,0,0,7
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260427,iOS,7,0,0,0,7
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260427,iOS,7,0,0,0,7
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260427,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260427,iOS,5,0,3357,1,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260427,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IN,20260427,iOS,3,0,356,1,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,JP,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,JP,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,JP,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,JP,20260427,iOS,2,0,2346,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,KW,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,KW,20260427,iOS,2,0,7679,1,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,KW,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,KW,20260427,iOS,2,1,3655,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ML,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ML,20260427,iOS,5,0,15101,3,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ML,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,ML,20260427,iOS,3,0,845,2,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MU,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MU,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MU,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,MU,20260427,iOS,1,1,584,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MZ,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MZ,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MZ,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,NG,20260427,iOS,2,0,456,1,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260427,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260427,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260427,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PH,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PH,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PH,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260427,iOS,1,0,223,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SN,20260427,iOS,20,0,0,0,20
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SN,20260427,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SY,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SY,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SY,20260427,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260427,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260427,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260427,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,TR,20260427,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260427,iOS,54,0,0,0,54
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260427,iOS,55,0,0,0,55
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260427,iOS,54,0,0,0,54
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260427,iOS,15,0,95209,13,15
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BE,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BE,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BE,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CN,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CN,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CN,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CN,20260428,iOS,6,0,2079,4,6
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CO,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CO,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CO,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,DE,20260428,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,DE,20260428,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,DE,20260428,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,DE,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ES,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ES,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ES,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FR,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FR,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FR,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IN,20260428,iOS,2,0,1031,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IS,20260428,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IS,20260428,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IS,20260428,iOS,5,0,0,0,5
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,JP,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,JP,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,JP,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,JP,20260428,iOS,1,0,2775,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260428,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260428,iOS,4,0,6292,1,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260428,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,MX,20260428,iOS,5,1,2332,3,5
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MZ,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MZ,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MZ,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,MZ,20260428,iOS,1,0,622,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NA,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NA,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NA,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NG,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NG,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NG,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NZ,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NZ,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NZ,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260428,iOS,1,0,218,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,RO,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,RO,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,RO,20260428,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260428,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260428,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260428,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,TR,20260428,iOS,1,0,295,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260428,iOS,59,0,0,0,59
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260428,iOS,61,0,0,0,61
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260428,iOS,59,0,0,0,59
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260428,iOS,3,0,4320,1,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZA,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZA,20260428,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZA,20260428,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,AE,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AE,20260429,iOS,13,0,0,0,13
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,AE,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,AE,20260429,iOS,6,0,36806,6,6
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,AF,20260429,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AF,20260429,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,AF,20260429,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,AO,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AO,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,AO,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,DE,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,DZ,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,DZ,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,DZ,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,DZ,20260429,iOS,1,0,187,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260429,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260429,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260429,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NG,20260429,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NG,20260429,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NG,20260429,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,NG,20260429,iOS,1,0,776,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260429,iOS,10,0,0,0,10
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260429,iOS,10,0,0,0,10
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260429,iOS,10,0,0,0,10
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZA,20260429,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZA,20260429,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZA,20260429,iOS,2,0,0,0,2
